#1 
double tab(8641,2)
697500.0 268.6280495492412
697800.0 268.6873095788871
698100.0 268.72294474210565
698400.0 268.7427072283208
698700.0 268.7370072951763
699000.0 268.70383672983974
699300.0 268.656260832988
699600.0 268.58479994914524
699900.0 268.5096361566417
700200.0 268.42707331166446
700500.0 268.3479279833238
700800.0 268.27260563969526
701100.0 268.2149382808755
701400.0 268.163989261702
701700.0 268.15261587159705
702000.0 268.15716246414394
702300.0 268.2010667915802
702600.0 268.27229153391283
702900.0 268.3649823165212
703200.0 268.48185347895634
703500.0 268.6045669843481
703800.0 268.73554924521727
704100.0 268.8625436827825
704400.0 268.982920030609
704700.0 269.08357103304377
705000.0 269.17350703304345
705300.0 269.2171902330434
705600.0 269.24932133039607
705900.0 269.24976317258614
706200.0 269.25
706500.0 269.25
706800.0 269.25
707100.0 269.25
707400.0 269.25
707700.0 269.25
708000.0 269.25
708300.0 269.25
708600.0 269.25
708900.0 269.25
709200.0 269.25
709500.0 269.25
709800.0 269.25
710100.0 269.25
710400.0 269.25
710700.0 269.25
711000.0 269.25
711300.0 269.25
711600.0 269.25
711900.0 269.25
712200.0 269.25
712500.0 269.25
712800.0 269.25
713100.0 269.27751231999986
713400.0 269.3173717862398
713700.0 269.3902780262401
714000.0 269.4800198912
714300.0 269.58387397119975
714600.0 269.7011934873601
714900.0 269.8217302272006
715200.0 269.9441417472002
715500.0 270.0620927231999
715800.0 270.17211384319955
716100.0 270.2650664340224
716400.0 270.34808038760303
716700.0 270.3495782442668
717000.0 270.32531897002673
717300.0 270.2209980100262
717600.0 270.09655848106615
717900.0 269.9473300010665
718200.0 269.8033915050669
718500.0 269.6615102250673
718800.0 269.5787540497069
719100.0 269.52600484266657
719400.0 269.5555821226664
719700.0 269.67263572813454
720000.0 269.8654151078886
720300.0 270.1496169208896
720600.0 270.45935535644435
720900.0 270.81293731199884
721200.0 271.17754616035427
721500.0 271.5624545159114
721800.0 271.95672087466687
722100.0 272.3566260302214
722400.0 272.7553369969783
722700.0 273.1509420693351
723000.0 273.5318520248895
723300.0 273.89823282844395
723600.0 274.24612198399853
723900.0 274.5916313507549
724200.0 274.9361781063119
724500.0 275.29037121066654
724800.0 275.6445544590217
725100.0 275.9982532145788
725400.0 276.3460882133345
725700.0 276.68868136888904
726000.0 277.0140265244437
726300.0 277.3327546431985
726600.0 277.62177339875535
726900.0 277.89661925238556
727200.0 278.1444377116441
727500.0 278.3833333333334
727800.0 278.61666666666775
728100.0 278.8500000000006
728400.0 279.0833333333332
728700.0 279.31666666666587
729000.0 279.5499999999992
729300.0 279.7833333333336
729600.0 280.01666666666677
729900.0 280.24999999999943
730200.0 280.48333333333375
730500.0 280.71666666666766
730800.0 280.9500000000003
731100.0 281.18333333333294
731400.0 281.4166666666656
731700.0 281.64999999999964
732000.0 281.88333333333384
732300.0 282.11666666666656
732600.0 282.3499999999998
732900.0 282.5833333333341
733200.0 282.8166666666674
733500.0 283.05000000000007
733800.0 283.2833333333327
734100.0 283.5164129427383
734400.0 283.748077039709
734700.0 283.9699035966063
735000.0 284.1783659481209
735300.0 284.36639718167277
735600.0 284.5455044786432
735900.0 284.6967435132124
736200.0 284.84028752290897
736500.0 284.96238129260564
736800.0 285.0703139242663
737100.0 285.16474922123643
737400.0 285.2379436489697
737700.0 285.3036914402112
738000.0 285.34255950112816
738300.0 285.3673813624243
738600.0 285.36342564400934
738900.0 285.33836536615394
739200.0 285.29923538200484
739500.0 285.2409842891786
739800.0 285.17867629381806
740100.0 285.1089369446341
740400.0 285.0410965941408
740700.0 284.9759221456557
741000.0 284.9230018643541
741300.0 284.8756387053799
741600.0 284.8607155189722
741900.0 284.8598556148938
742200.0 284.9010755457581
742500.0 284.9609739612992
742800.0 285.03925437763326
743100.0 285.1277362040464
743400.0 285.2186458941999
743700.0 285.29930426608945
744000.0 285.36886422840644
744300.0 285.4148400703817
744600.0 285.4261265662783
744900.0 285.4135055398775
745200.0 285.32229415187703
745500.0 285.1997773381533
745800.0 284.9569693579053
746100.0 284.67162550992475
746400.0 284.32456295190093
746700.0 283.93812446498845
747000.0 283.5331561291872
747300.0 283.1171855505387
747600.0 282.70845360513505
747900.0 282.32672011377804
748200.0 281.9852323710422
748500.0 281.6846395019052
748800.0 281.463389975703
749100.0 281.2666666666667
749400.0 281.0833333333339
749700.0 280.90000000000066
750000.0 280.7166666666666
750300.0 280.5333333333332
750600.0 280.35000000000036
750900.0 280.1666666666664
751200.0 279.9833333333325
751500.0 279.79999999999967
751800.0 279.6166666666669
752100.0 279.4333333333341
752400.0 279.2500000000004
752700.0 279.06666666666626
753000.0 278.8833333333334
753300.0 278.7000000000003
753600.0 278.51666666666614
753900.0 278.3333333333327
754200.0 278.14999999999986
754500.0 277.9666666666671
754800.0 277.7833333333342
755100.0 277.60000000000014
755400.0 277.4166666666664
755700.0 277.2333333333335
756000.0 277.05140976872724
756300.0 276.8705239505447
756600.0 276.69864399515103
756900.0 276.5297816436364
757200.0 276.3712104921217
757500.0 276.21740834133385
757800.0 276.0710030079999
758100.0 275.9329887030302
758400.0 275.7992204606063
758700.0 275.67772164654525
759000.0 275.5598863321207
759300.0 275.45280608969676
759600.0 275.3555494311017
759900.0 275.2689349883211
760200.0 275.20669400171704
760500.0 275.15302705659883
760800.0 275.1211569075793
761100.0 275.0925887281512
761400.0 275.0718738818053
761700.0 275.0511464386167
762000.0 275.0304094147308
762300.0 275.00026467833163
762600.0 274.9658217572394
762900.0 274.9115079376313
763200.0 274.8472839464156
763500.0 274.7671623882458
763800.0 274.6794735159215
764100.0 274.58781641788187
764400.0 274.4900253490194
764700.0 274.39132072156866
765000.0 274.29086550588266
765300.0 274.1914644605493
765600.0 274.0932426566273
765900.0 273.9999722164705
766200.0 273.90858269866686
766500.0 273.8280926594509
766800.0 273.75018059294086
767100.0 273.67864184784304
767400.0 273.60759714133343
767700.0 273.5369406080003
768000.0 273.4698224042668
768300.0 273.4042383573332
768600.0 273.345716224
768900.0 273.2915220010667
769200.0 273.2445102677332
769500.0 273.20730873599985
769800.0 273.1754362026666
770100.0 273.1608302293333
770400.0 273.15021490346663
770700.0 273.15007499235554
771000.0 273.15
771300.0 273.15
771600.0 273.15
771900.0 273.15
772200.0 273.15
772500.0 273.15
772800.0 273.15
773100.0 273.15
773400.0 273.15
773700.0 273.15
774000.0 273.15
774300.0 273.15
774600.0 273.15
774900.0 273.15
775200.0 273.15
775500.0 273.15
775800.0 273.15
776100.0 273.15
776400.0 273.15
776700.0 273.15
777000.0 273.15
777300.0 273.15
777600.0 273.15
777900.0 273.23066443636316
778200.0 273.34659621469035
778500.0 273.5569199965093
778800.0 273.8119361280002
779100.0 274.104414964363
779400.0 274.4251688238549
779700.0 274.7511673134561
780000.0 275.06544338618244
780300.0 275.35799064436344
780600.0 275.61190889890827
780900.0 275.7977369970634
781200.0 275.94391766238397
781500.0 276.001577235394
781800.0 276.0408562680242
782100.0 276.0380922437817
782400.0 276.02192849066654
782700.0 275.9892543573333
783000.0 275.9502463185455
783300.0 275.9087750943032
783600.0 275.8795212699152
783900.0 275.85919121454543
784200.0 275.86346486303023
784500.0 275.8968820348984
784800.0 275.9555279285014
785100.0 276.05597202230325
785400.0 276.1688450598787
785700.0 276.310430126545
786000.0 276.4579576700116
786300.0 276.6164247730425
786600.0 276.7764864116364
786900.0 276.9375088601209
787200.0 277.08798418307896
787500.0 277.23285081600056
787800.0 277.35600388266687
788100.0 277.4616375852697
788400.0 277.5449739154283
788700.0 277.61128531748557
789000.0 277.6707102317715
789300.0 277.7161508754285
789600.0 277.75661370879993
789900.0 277.78327062308574
790200.0 277.79783579428573
790500.0 277.80159168
790800.0 277.7835509942858
791100.0 277.75778665691445
791400.0 277.7027064283428
791700.0 277.635389894213
792000.0 277.54473900994907
792300.0 277.4373608199223
792600.0 277.31955521851086
792900.0 277.18681813671924
793200.0 277.0506309226103
793500.0 276.90621757516806
793800.0 276.76060702543964
794100.0 276.613422376409
794400.0 276.4692300179188
794700.0 276.3262957815876
795000.0 276.194363141192
795300.0 276.0669785663643
795600.0 275.95256458008214
795900.0 275.8404104450372
796200.0 275.730342326519
796500.0 275.62119729280016
796800.0 275.5125990637034
797100.0 275.40845236740745
797400.0 275.3071100316445
797700.0 275.2113096464589
798000.0 275.1227667816293
798300.0 275.0389031075555
798600.0 274.9687032912594
798900.0 274.903278625699
799200.0 274.8540992824889
799500.0 274.81379545066653
799800.0 274.7855489173333
800100.0 274.76941111360003
800400.0 274.75856218026667
800700.0 274.7604141813333
801000.0 274.764808608
801300.0 274.77592447466657
801600.0 274.7893787477333
801900.0 274.8050618144
802200.0 274.82097255466664
802500.0 274.836708771595
802800.0 274.8484456357926
803100.0 274.8579653155556
803400.0 274.86294247111107
803700.0 274.86826762666664
804000.0 274.87382478222213
804300.0 274.88753478897775
804600.0 274.90505070933335
804900.0 274.9380766648888
805200.0 274.9822883612444
805500.0 275.04220311680024
805800.0 275.1266508515557
806100.0 275.2222240071111
806400.0 275.3643041232587
806700.0 275.5260490302807
807000.0 275.74647642287425
807300.0 275.9976246986669
807600.0 276.2790062245921
807900.0 276.58954093238555
808200.0 276.90917177244603
808500.0 277.24230476503766
808800.0 277.572492904296
809100.0 277.896423230221
809400.0 278.20106130228066
809700.0 278.4924033615413
810000.0 278.74159086080004
810300.0 278.9816387792588
810600.0 279.20577803851904
810900.0 279.42690897777857
811200.0 279.64367490370387
811500.0 279.85885416296253
811800.0 280.0732867555545
812100.0 280.29029609481466
812400.0 280.50917060740784
812700.0 280.7340565333331
813000.0 280.96528464592586
813300.0 281.2029572385195
813600.0 281.4543261414148
813900.0 281.7105716955151
814200.0 281.98455862884765
814500.0 282.26257301701713
814800.0 282.54946845944266
815100.0 282.8404346579397
815400.0 283.13430057309034
815700.0 283.4290502537701
816000.0 283.7233206884862
816300.0 284.0133134400005
816600.0 284.29896873696936
816900.0 284.5781178521201
817200.0 284.84671911904746
817500.0 285.11017203148486
817800.0 285.36026185947213
818100.0 285.60686641379436
818400.0 285.84369801496837
818700.0 286.07514752281605
819000.0 286.30095024422303
819300.0 286.51946284950094
819600.0 286.7354123324798
819900.0 286.9434671594603
820200.0 287.14947940598273
820500.0 287.3508152182989
820800.0 287.54516203242224
821100.0 287.7343641673204
821400.0 287.8964456408215
821700.0 288.050044664868
822000.0 288.17708823085
822300.0 288.29369702812863
822600.0 288.39412128619364
822900.0 288.4792324035191
823200.0 288.55659470263913
823500.0 288.615700686827
823800.0 288.67024134568936
824100.0 288.7121517738417
824400.0 288.7384727687716
824700.0 288.74790521104387
825000.0 288.702576726303
825300.0 288.63793750545426
825600.0 288.52241283878794
825900.0 288.39853515975767
826200.0 288.2547908567268
826500.0 288.1086027078783
826800.0 287.9605558593938
827100.0 287.82898522909113
827400.0 287.7054284693338
827700.0 287.62052780266674
828000.0 287.5709812138665
828300.0 287.5781484583109
828600.0 287.67088142720024
828900.0 287.80848422720084
829200.0 288.02075168000044
829500.0 288.24438007999987
829800.0 288.49028047999917
830100.0 288.72448585279926
830400.0 288.9456086528002
830700.0 289.1091494240002
831000.0 289.25079681919976
831300.0 289.26451161919965
831600.0 289.2205416024612
831900.0 289.03396189989735
832200.0 288.7277247113854
832500.0 288.3274709267714
832800.0 287.81113117735435
833100.0 287.264686749537
833400.0 286.6608273033849
833700.0 286.06124217895433
834000.0 285.4687506097211
834300.0 284.9325151704598
834600.0 284.42683861661527
834900.0 284.0704432443083
835200.0 283.760176164016
835500.0 283.5894040541576
835800.0 283.45732901087155
836100.0 283.3699557513847
836400.0 283.31713392810667
836700.0 283.27679578650236
837000.0 283.247646379323
837300.0 283.2116686250667
837600.0 283.1581322640413
837900.0 283.0714467166524
838200.0 282.95785748178014
838500.0 282.76539596077953
838800.0 282.54628917383707
839100.0 282.2349107469411
839400.0 281.9006095664123
839700.0 281.5269410481227
840000.0 281.1303702184486
840300.0 280.7209168386208
840600.0 280.3029370613501
840900.0 279.8872784998828
841200.0 279.48556262159343
841500.0 279.10369294086587
841800.0 278.7454994256507
842100.0 278.4382354105973
842400.0 278.15
842700.0 277.9084967111118
843000.0 277.66966574364534
843300.0 277.4379871658665
843600.0 277.21487022933303
843900.0 276.99892996266703
844200.0 276.80065765546647
844500.0 276.608795064888
844800.0 276.4420722204441
845100.0 276.2874018560001
845400.0 276.15415812266707
845700.0 276.0457920343794
846000.0 275.9519116634599
846300.0 275.88708480395053
846600.0 275.82842460286423
846900.0 275.7841906275554
847200.0 275.74410134913563
847500.0 275.70911892938267
847800.0 275.67485330962967
848100.0 275.64086644543227
848400.0 275.5996772203457
848700.0 275.55433357037026
849000.0 275.49756981728405
849300.0 275.4281679812126
849600.0 275.3478257150942
849900.0 275.25833333333304
850200.0 275.1666666666667
850500.0 275.0750000000003
850800.0 274.98333333333363
851100.0 274.89166666666654
851400.0 274.7999999999999
851700.0 274.70833333333354
852000.0 274.6166666666665
852300.0 274.5249999999996
852600.0 274.43333333333317
852900.0 274.3415879360001
853200.0 274.24974233600034
853500.0 274.15282995413344
853800.0 274.05386808746636
854100.0 273.948463776
854400.0 273.8427384405334
854700.0 273.73638457386636
855000.0 273.6325955199996
855300.0 273.53109925333325
855600.0 273.43805098666684
855900.0 273.3482856128004
856200.0 273.2736117461333
856500.0 273.20648659508134
856800.0 273.1537566691556
857100.0 273.11595763413334
857400.0 273.0874661674666
857700.0 273.076228896
858000.0 273.0693643093333
858300.0 273.07403124266665
858600.0 273.08216523519997
858900.0 273.09485776853336
859200.0 273.1091858346667
859500.0 273.124201568
859800.0 273.1359192021333
860100.0 273.1454348468148
860400.0 273.14851940977775
860700.0 273.15
861000.0 273.15
861300.0 273.15
861600.0 273.15
861900.0 273.15
862200.0 273.15
862500.0 273.15
862800.0 273.15
863100.0 273.15
863400.0 273.15
863700.0 273.15
864000.0 273.15
864300.0 273.15
864600.0 273.15
864900.0 273.15
865200.0 273.15
865500.0 273.15
865800.0 273.15
866100.0 273.15
866400.0 273.15
866700.0 273.15
867000.0 273.15
867300.0 273.15
867600.0 273.15
867900.0 273.15
868200.0 273.15
868500.0 273.15
868800.0 273.15
869100.0 273.15
869400.0 273.15
869700.0 273.15
870000.0 273.15
870300.0 273.15
870600.0 273.15
870900.0 273.15
871200.0 273.14163960888897
871500.0 273.11793115733343
871800.0 273.0445684906665
872100.0 272.9453929599999
872400.0 272.82081429333357
872700.0 272.6786173226665
873000.0 272.53161343999926
873300.0 272.39013877333304
873600.0 272.25964650666674
873900.0 272.1524918400003
874200.0 272.08253371733355
874500.0 272.03821105066663
874800.0 272.07112168959986
875100.0 272.1278671989332
875400.0 272.2588009322671
875700.0 272.4144222560006
876000.0 272.60586478933345
876300.0 272.82100396266617
876600.0 273.0472944959988
876900.0 273.2823312437331
877200.0 273.51411889066713
877500.0 273.73312302399984
877800.0 273.9312284949332
878100.0 274.10809822826724
878400.0 274.2432118571507
878700.0 274.3654504680784
879000.0 274.4814204053329
879300.0 274.5964038646584
879600.0 274.7092120136785
879900.0 274.8175291065099
880200.0 274.9226470908233
880500.0 275.01730600389027
880800.0 275.108061841569
881100.0 275.1842143670589
881400.0 275.25185677490185
881700.0 275.3067340062743
882000.0 275.3445439825149
882300.0 275.37402351279826
882600.0 275.3819037891765
882900.0 275.38526647416467
883200.0 275.3768826623999
883500.0 275.36511587388225
883800.0 275.34979973270583
884100.0 275.33533336094115
884400.0 275.3214287314824
884700.0 275.3163992726588
885000.0 275.31660439341175
885300.0 275.32879394635285
885600.0 275.3532644156235
885900.0 275.386775003859
886200.0 275.42985725741187
886500.0 275.47552121976463
886800.0 275.5275360903527
887100.0 275.58108900291745
887400.0 275.6370274499765
887700.0 275.69338435764706
888000.0 275.74995301647044
888300.0 275.80402896414125
888600.0 275.85669551435313
888900.0 275.90464450258827
889200.0 275.9451510724976
889500.0 275.9775950225539
889800.0 275.9886276744567
890100.0 275.99215625840156
890400.0 275.97767377239757
890700.0 275.96102318594075
891000.0 275.9392160362449
891300.0 275.91956992077877
891600.0 275.90156740881133
891900.0 275.89610940572817
892200.0 275.8959599158523
892500.0 275.91895458360085
892800.0 275.96696154751163
893100.0 276.0550924031826
893400.0 276.21646095101084
893700.0 276.4162346300922
894000.0 276.685261081012
894300.0 276.96664244009173
894600.0 277.27595119227476
894900.0 277.5829908757471
895200.0 277.8874922789669
895500.0 278.15886787133815
895800.0 278.41749748677097
896100.0 278.5932344210245
896400.0 278.7432784042251
896700.0 278.82980370287834
897000.0 278.896237402819
897300.0 278.9468848466284
897600.0 278.9788415578209
897900.0 279.0059632789334
898200.0 279.0239449398857
898500.0 279.0427022523124
898800.0 279.06274681612194
899100.0 279.09207512411433
899400.0 279.1264464536381
899700.0 279.1852811614474
900000.0 279.25093797757455
900300.0 279.3363523212537
900600.0 279.42659986375355
900900.0 279.52243058420146
901200.0 279.6292651157155
901500.0 279.7402042251658
901800.0 279.87068061956325
902100.0 280.00799989396063
902400.0 280.16291514550073
902700.0 280.3339393416063
903000.0 280.518037463736
903300.0 280.7300913383081
903600.0 280.9551497132664
903900.0 281.24643897772415
904200.0 281.5733659304058
904500.0 281.9614967389503
904800.0 282.39033637530844
905100.0 282.8420747273117
905400.0 283.32138670158616
905700.0 283.8027816989978
906000.0 284.28161521237075
906300.0 284.7437990795123
906600.0 285.1861202107989
906900.0 285.57756455932224
907200.0 285.95
907500.0 286.2789442137872
907800.0 286.6063662817056
908100.0 286.92971437097503
908400.0 287.24124760981414
908700.0 287.5428772240279
909000.0 287.8136287245648
909300.0 288.0726687536955
909600.0 288.2824943662037
909900.0 288.46708918911713
910200.0 288.6068292749733
910500.0 288.6921407056518
910800.0 288.7457595016699
911100.0 288.7397360879746
911400.0 288.7215856556292
911700.0 288.67631189308935
912000.0 288.6217812524696
912300.0 288.5558448156444
912600.0 288.48385412510487
912900.0 288.4095090025654
913200.0 288.3389784204597
913500.0 288.27272881371414
913800.0 288.2183282854603
914100.0 288.1790283302107
914400.0 288.1528005127856
914700.0 288.1425422620444
915000.0 288.1366532238222
915300.0 288.13737052159996
915600.0 288.13954493041774
915900.0 288.14440174819555
916200.0 288.1499438677333
916500.0 288.1558989255111
916800.0 288.1601130194489
917100.0 288.16328767146666
917400.0 288.1623153692444
917700.0 288.1578204013206
918000.0 288.14884204068574
918300.0 288.13215993588824
918600.0 288.11236170985643
918900.0 288.07682947001905
919200.0 288.0354117097244
919500.0 287.97763268369243
919800.0 287.9050738575236
920100.0 287.8193027857777
920400.0 287.7063371997463
920700.0 287.5836933998635
921000.0 287.4239349452596
921300.0 287.2476202058799
921600.0 287.03973301646255
921900.0 286.7691331978054
922200.0 286.4594397920897
922500.0 286.0643482281134
922800.0 285.6488597229716
923100.0 285.1828347058302
923400.0 284.70637432631
923700.0 284.21619337773643
924000.0 283.73435528777105
924300.0 283.2560249906296
924600.0 282.8244033541479
924900.0 282.4135852904279
925200.0 282.06236625635495
925500.0 281.7237659621338
925800.0 281.3968137354681
926100.0 281.0735711100805
926400.0 280.7521947093325
926700.0 280.44386360266674
927000.0 280.1433245779203
927300.0 279.8581841912524
927600.0 279.5927698538658
927900.0 279.34007362719984
928200.0 279.1240712885338
928500.0 278.9204938625075
928800.0 278.7583189242611
929100.0 278.6075862945963
929400.0 278.4723979331931
929700.0 278.34903899292624
930000.0 278.23084692625906
930300.0 278.12684251971905
930600.0 278.02626321936845
930900.0 277.9350448790178
931200.0 277.84893498363533
931500.0 277.767694074863
931800.0 277.6924412095438
932100.0 277.6192450089964
932400.0 277.5529079410733
932700.0 277.49366470206604
933000.0 277.44895516132544
933300.0 277.41436688374273
933600.0 277.3865261149318
933900.0 277.36458665048576
934200.0 277.3430333840467
934500.0 277.3186264959376
934800.0 277.28863069307755
935100.0 277.25078891374017
935400.0 277.19675428915383
935700.0 277.13537639753605
936000.0 277.03878040260986
936300.0 276.9270672566523
936600.0 276.7701687973924
936900.0 276.5912540053331
937200.0 276.3906723460744
937500.0 276.17290942601454
937800.0 275.9501582435544
938100.0 275.72683738429583
938400.0 275.51021860503715
938700.0 275.30784174577843
939000.0 275.13061683531896
939300.0 274.97072637605896
939600.0 274.85808727039995
939900.0 274.754481102157
940200.0 274.66100930036856
940500.0 274.5684772754632
940800.0 274.47730884838813
941100.0 274.3870084452211
941400.0 274.2971165238931
941700.0 274.2074622567806
942000.0 274.11764587222456
942300.0 274.0272263554943
942600.0 273.9359120045936
942900.0 273.84368838671327
943200.0 273.7446533546664
943500.0 273.6423239062069
943800.0 273.51031121655217
944100.0 273.37326039393156
944400.0 273.22509984220676
944700.0 273.07878360275845
945000.0 272.9337811200002
945300.0 272.80800782124123
945600.0 272.6908158896547
945900.0 272.61004733793084
946200.0 272.55370913103445
946500.0 272.53401644137926
946800.0 272.5568183128276
947100.0 272.60036157719554
947400.0 272.65
947700.0 272.69999999999993
948000.0 272.7500000000001
948300.0 272.8000000000002
948600.0 272.85
948900.0 272.89999999999986
949200.0 272.9499999999997
949500.0 272.99999999999994
949800.0 273.05000000000007
950100.0 273.0999999999999
950400.0 273.1516662528
950700.0 273.2045590528002
951000.0 273.26543526400013
951300.0 273.32822630399994
951600.0 273.3945655039998
951900.0 273.46004669439975
952200.0 273.52419709440005
952500.0 273.58276352
952800.0 273.63850431999987
953100.0 273.6805510656
953400.0 273.7173244160001
953700.0 273.737583616
954000.0 273.74522321066667
954300.0 273.73919156622225
954600.0 273.7149143296
954900.0 273.6841858559999
955200.0 273.63580505600004
955500.0 273.58391203840006
955800.0 273.52366563839973
956100.0 273.46021299199975
956400.0 273.39432179199997
956700.0 273.32891443200015
957000.0 273.2643604736003
957300.0 273.2058420736
957600.0 273.1497199701332
957900.0 273.09744192568894
958200.0 273.0423738111999
958500.0 272.9858426111997
958800.0 272.92776127999986
959100.0 272.86984768
959400.0 272.8130860800002
959700.0 272.7584722688001
960000.0 272.7062610687999
960300.0 272.65974950399993
960600.0 272.6153714432001
960900.0 272.58159224319996
961200.0 272.55163814399987
961500.0 272.531140544
961800.0 272.517252736
962100.0 272.508558336
962400.0 272.5071003392
962700.0 272.507684608
963000.0 272.513275008
963300.0 272.5197966848
963600.0 272.5278638848
963900.0 272.535520512
964200.0 272.542954112
964500.0 272.546943232
964800.0 272.54993282559997
965100.0 272.5499765589333
965400.0 272.54999999999995
965700.0 272.54999999999995
966000.0 272.54999999999995
966300.0 272.54999999999995
966600.0 272.54999999999995
966900.0 272.54999999999995
967200.0 272.54999999999995
967500.0 272.54999999999995
967800.0 272.54999999999995
968100.0 272.54999999999995
968400.0 272.54999999999995
968700.0 272.54999999999995
969000.0 272.54999999999995
969300.0 272.54999999999995
969600.0 272.54999999999995
969900.0 272.54999999999995
970200.0 272.54999999999995
970500.0 272.54999999999995
970800.0 272.54999999999995
971100.0 272.54999999999995
971400.0 272.54999999999995
971700.0 272.54999999999995
972000.0 272.54999999999995
972300.0 272.5042795636366
972600.0 272.4385411933094
972900.0 272.3192254114907
973200.0 272.1744357119998
973500.0 272.00829287563664
973800.0 271.8257820881452
974100.0 271.64017092654456
974400.0 271.4606788538178
974700.0 271.29323879563646
975000.0 271.14722454109136
975300.0 271.0392358472781
975600.0 270.95338861920754
975900.0 270.91651577885796
976200.0 270.89147796880127
976500.0 270.89750032542014
976800.0 270.921669876772
977100.0 270.9681993644912
977400.0 271.0459191695308
977700.0 271.1357685424173
978000.0 271.27138149342517
978300.0 271.4202850893783
978600.0 271.60521249480036
978900.0 271.8178934268031
979200.0 272.05459979972636
979500.0 272.3337861849831
979800.0 272.62624150007
980100.0 272.95520551410414
980400.0 273.2922219838865
980700.0 273.64406229266
981000.0 273.99968979536874
981300.0 274.35759932519227
981600.0 274.70588773906013
981900.0 275.0484318686331
982200.0 275.36805861950927
982500.0 275.66841231582174
982800.0 275.94423666996215
983100.0 276.1985354926735
983400.0 276.4441273588517
983700.0 276.67649576812727
984000.0 276.9066562197043
984300.0 277.13102468318954
984600.0 277.35426777380735
984900.0 277.5765048492861
985200.0 277.80155964814304
985500.0 278.0279795279891
985800.0 278.26291445414273
986100.0 278.5033251941545
986400.0 278.75417818384926
986700.0 279.0325888552607
987000.0 279.3281783412489
987300.0 279.65949451678074
987600.0 279.99847778881315
987900.0 280.35405645547877
988200.0 280.70932411924036
988500.0 281.06418287177627
988800.0 281.40411946399547
989100.0 281.73778196608157
989400.0 282.03077202349
989700.0 282.30700796184715
990000.0 282.53547377649187
990300.0 282.71445079764464
990600.0 282.8477458555741
990900.0 282.9187665898117
991200.0 282.97033601519473
991500.0 282.97662006457745
991800.0 282.9768109463704
992100.0 282.9649605684026
992400.0 282.96047486845197
992700.0 282.96073744774924
993000.0 282.998277127901
993300.0 283.0516340406819
993600.0 283.1648753276719
993900.0 283.3035712031607
994200.0 283.4768468969873
994500.0 283.6748613385483
994800.0 283.8836812101541
995100.0 284.1072814522474
995400.0 284.33016880829615
995700.0 284.54925143545603
996000.0 284.75538997443886
996300.0 284.94919117937803
996600.0 285.10727599249395
996900.0 285.25195189877616
997200.0 285.3364701166091
997500.0 285.4038305946286
997800.0 285.4360386301033
998100.0 285.447332597551
998400.0 285.44468385298063
998700.0 285.4242084133861
999000.0 285.40024787175804
999300.0 285.37112553444393
999600.0 285.34549060304727
999900.0 285.3247514530346
1000200.0 285.31969630173035
1000500.0 285.32175366146834
1000800.0 285.36046337033986
1001100.0 285.4118532657592
1001400.0 285.50016345469777
1001700.0 285.60443498000365
1002000.0 285.72441448713136
1002300.0 285.8537035088564
1002600.0 285.9853113783999
1002900.0 286.1096119588195
1003200.0 286.22516110087184
1003500.0 286.32211343639364
1003800.0 286.3912294784868
1004100.0 286.4411610480819
1004400.0 286.43682036382637
1004700.0 286.4172419069134
1005000.0 286.3551310304967
1005300.0 286.2769088230194
1005600.0 286.17530939008157
1005900.0 286.05159784078023
1006200.0 285.9174805896608
1006500.0 285.75904251853075
1006800.0 285.5952170870721
1007100.0 285.4169764146089
1007400.0 285.23297936297655
1007700.0 285.04313308734993
1008000.0 284.8487495766966
1008300.0 284.6526591168277
1008600.0 284.44849682972875
1008900.0 284.2411556474023
1009200.0 284.02680459354855
1009500.0 283.805781428585
1009800.0 283.5800055269407
1010100.0 283.3433918702154
1010400.0 283.10317622247504
1010700.0 282.85084238212943
1011000.0 282.59245530542023
1011300.0 282.3249883741656
1011600.0 282.0390761682494
1011900.0 281.74416091160543
1012200.0 281.3909555388953
1012500.0 281.0249281373262
1012800.0 280.624912373515
1013100.0 280.21521138803655
1013400.0 279.795348858514
1013700.0 279.3782671472771
1014000.0 278.96293285985723
1014300.0 278.5738940103316
1014600.0 278.20025897630404
1014900.0 277.8618905724955
1015200.0 277.55728369152
1015500.0 277.2775290426299
1015800.0 277.01724389333265
1016100.0 276.76337416
1016400.0 276.53095882666736
1016700.0 276.31004790933406
1017000.0 276.1069805759998
1017300.0 275.92669906666646
1017600.0 275.75794773333365
1017900.0 275.62596622399985
1018200.0 275.5057033066662
1018500.0 275.42048797333314
1018800.0 275.35302566184515
1019100.0 275.3047957906893
1019400.0 275.26098146333743
1019700.0 275.21868596509074
1020000.0 275.1789377913535
1020300.0 275.1395076400162
1020600.0 275.1008338662786
1020900.0 275.0618981515958
1021200.0 275.02276321422215
1021500.0 274.98195102593945
1021800.0 274.94042374471127
1022100.0 274.89575978915553
1022400.0 274.8499109406167
1022700.0 274.802161326251
1023000.0 274.75458621995955
1023300.0 274.70710262399973
1023600.0 274.65942600404026
1023900.0 274.61156713535354
1024200.0 274.56303917575775
1024500.0 274.513819864889
1024800.0 274.4638271780201
1025100.0 274.4122772315151
1025400.0 274.3601479104647
1025700.0 274.30534067814125
1026000.0 274.24757160727245
1026300.0 274.18248021333324
1026600.0 274.1064241777779
1026900.0 274.0217530666671
1027200.0 273.92608745373747
1027500.0 273.82752182626234
